telemetry_index,anomaly_score,decision,ground_truth,prediction
4251,1.9092921018600464,ANOMALY,0,1
4252,1.9024685621261597,ANOMALY,0,1
4253,1.8965387344360352,ANOMALY,0,1
4254,1.890869140625,ANOMALY,0,1
4255,1.885472059249878,ANOMALY,0,1
4256,1.8804186582565308,ANOMALY,0,1
4257,1.875813603401184,ANOMALY,0,1
4258,1.8718459606170654,ANOMALY,0,1
4259,1.8689159154891968,ANOMALY,0,1
4260,1.8690861463546753,ANOMALY,0,1
4261,1.8797038793563843,ANOMALY,0,1
4262,1.8902003765106201,ANOMALY,0,1
4263,1.9014755487442017,ANOMALY,0,1
4264,1.913641333580017,ANOMALY,0,1
4265,1.926519513130188,ANOMALY,0,1
4266,1.9398313760757446,ANOMALY,0,1
4267,1.9533302783966064,ANOMALY,0,1
4268,1.9668382406234741,ANOMALY,0,1
4269,1.9801931381225586,ANOMALY,0,1
4270,2.0029804706573486,ANOMALY,0,1
4271,2.0235331058502197,ANOMALY,0,1
4272,2.042414665222168,ANOMALY,0,1
4273,2.0597639083862305,ANOMALY,0,1
4274,2.075716972351074,ANOMALY,0,1
4275,2.0901269912719727,ANOMALY,0,1
4276,2.1010828018188477,ANOMALY,0,1
4277,2.1110928058624268,ANOMALY,0,1
4278,2.120042324066162,ANOMALY,0,1
4279,2.1277594566345215,ANOMALY,0,1
4280,2.1341500282287598,ANOMALY,0,1
4281,2.145866632461548,ANOMALY,0,1
4282,2.1553735733032227,ANOMALY,0,1
4283,2.1636955738067627,ANOMALY,0,1
4284,2.171046018600464,ANOMALY,0,1
4285,2.177370309829712,ANOMALY,0,1
4286,2.1822903156280518,ANOMALY,0,1
4287,2.1834239959716797,ANOMALY,0,1
4288,2.1834609508514404,ANOMALY,0,1
4289,2.1822736263275146,ANOMALY,0,1
4290,2.1798839569091797,ANOMALY,0,1
4291,2.17646861076355,ANOMALY,0,1
4292,2.1722536087036133,ANOMALY,0,1
4293,2.1674513816833496,ANOMALY,0,1
4294,2.162201166152954,ANOMALY,0,1
4295,2.156580686569214,ANOMALY,0,1
4296,2.1506412029266357,ANOMALY,0,1
4297,2.1444191932678223,ANOMALY,0,1
4298,2.1379425525665283,ANOMALY,0,1
4299,2.1312074661254883,ANOMALY,0,1
4300,2.1241257190704346,ANOMALY,0,1
4301,2.1163527965545654,ANOMALY,0,1
4302,2.1053061485290527,ANOMALY,0,1
4303,2.0903587341308594,ANOMALY,0,1
4304,2.075812578201294,ANOMALY,0,1
4305,2.0612294673919678,ANOMALY,0,1
4306,2.046657085418701,ANOMALY,0,1
4307,2.0322153568267822,ANOMALY,0,1
4308,2.0180792808532715,ANOMALY,0,1
4309,2.0045289993286133,ANOMALY,0,1
4310,1.9921045303344727,ANOMALY,0,1
4311,1.9835381507873535,ANOMALY,0,1
4312,1.9756865501403809,ANOMALY,0,1
4313,1.9684847593307495,ANOMALY,0,1
4314,1.961820363998413,ANOMALY,0,1
4315,1.9555718898773193,ANOMALY,0,1
4316,1.9447418451309204,ANOMALY,0,1
4317,1.9347200393676758,ANOMALY,0,1
4318,1.9250805377960205,ANOMALY,0,1
4319,1.9162068367004395,ANOMALY,0,1
4320,1.9105736017227173,ANOMALY,0,1
4321,1.905269742012024,ANOMALY,0,1
4322,1.9003864526748657,ANOMALY,0,1
4323,1.8960362672805786,ANOMALY,0,1
4324,1.8923588991165161,ANOMALY,0,1
4325,1.8894940614700317,ANOMALY,0,1
4326,1.887510061264038,ANOMALY,0,1
4327,1.8863701820373535,ANOMALY,0,1
4328,1.885999321937561,ANOMALY,0,1
4329,1.8863900899887085,ANOMALY,0,1
4330,1.887802243232727,ANOMALY,0,1
4331,1.8923449516296387,ANOMALY,0,1
4332,1.897212266921997,ANOMALY,0,1
4333,1.9023693799972534,ANOMALY,0,1
4334,1.9077807664871216,ANOMALY,0,1
4335,1.9134154319763184,ANOMALY,0,1
4336,1.927069902420044,ANOMALY,0,1
4337,1.9321943521499634,ANOMALY,0,1
4338,1.9381436109542847,ANOMALY,0,1
4339,1.9442362785339355,ANOMALY,0,1
4340,1.9503942728042603,ANOMALY,0,1
4341,1.9565850496292114,ANOMALY,0,1
4342,1.9707211256027222,ANOMALY,0,1
4343,1.983742356300354,ANOMALY,0,1
4344,1.996308445930481,ANOMALY,0,1
4345,2.0084097385406494,ANOMALY,0,1
4346,2.0200765132904053,ANOMALY,0,1
4347,2.0314340591430664,ANOMALY,0,1
4348,2.0424976348876953,ANOMALY,0,1
4349,2.0531249046325684,ANOMALY,0,1
4350,2.0630226135253906,ANOMALY,0,1
4351,2.071815252304077,ANOMALY,0,1
4352,2.085305690765381,ANOMALY,0,1
4353,2.094028949737549,ANOMALY,0,1
4354,2.096015691757202,ANOMALY,0,1
4355,2.1037588119506836,ANOMALY,0,1
4356,2.104738712310791,ANOMALY,0,1
4357,2.1058363914489746,ANOMALY,0,1
4358,2.106445550918579,ANOMALY,0,1
4359,2.1064746379852295,ANOMALY,0,1
4360,2.1058719158172607,ANOMALY,0,1
4361,2.104688882827759,ANOMALY,0,1
4362,2.1031136512756348,ANOMALY,0,1
4363,2.1013524532318115,ANOMALY,0,1
4364,2.0994913578033447,ANOMALY,0,1
4365,2.097325563430786,ANOMALY,0,1
4366,2.092550754547119,ANOMALY,0,1
4367,2.0880064964294434,ANOMALY,0,1
4368,2.083627462387085,ANOMALY,0,1
4369,2.0793471336364746,ANOMALY,0,1
4370,2.0751326084136963,ANOMALY,0,1
4371,2.0709714889526367,ANOMALY,0,1
4372,2.0668575763702393,ANOMALY,0,1
4373,2.062784194946289,ANOMALY,0,1
4374,2.058743715286255,ANOMALY,0,1
4375,2.0547308921813965,ANOMALY,0,1
4376,2.050739288330078,ANOMALY,0,1
4377,2.0467638969421387,ANOMALY,0,1
4378,2.0428028106689453,ANOMALY,0,1
4379,2.038853406906128,ANOMALY,0,1
4380,2.0349152088165283,ANOMALY,0,1
4381,2.0309898853302,ANOMALY,0,1
4382,2.0270845890045166,ANOMALY,0,1
4383,2.0232250690460205,ANOMALY,0,1
4384,2.0194973945617676,ANOMALY,0,1
4385,2.0161452293395996,ANOMALY,0,1
4386,2.0151946544647217,ANOMALY,0,1
4387,2.011310338973999,ANOMALY,0,1
4388,2.007458448410034,ANOMALY,0,1
4389,2.0036792755126953,ANOMALY,0,1
4390,2.000100612640381,ANOMALY,0,1
4391,1.9970895051956177,ANOMALY,0,1
4392,1.997056007385254,ANOMALY,0,1
4393,1.997029423713684,ANOMALY,0,1
4394,1.9970098733901978,ANOMALY,0,1
4395,1.996999979019165,ANOMALY,0,1
4396,1.99700129032135,ANOMALY,0,1
4397,1.9970178604125977,ANOMALY,0,1
4398,1.9970616102218628,ANOMALY,0,1
4399,1.9971668720245361,ANOMALY,0,1
4400,1.9974480867385864,ANOMALY,0,1
4401,1.9982402324676514,ANOMALY,0,1
4402,2.001701593399048,ANOMALY,0,1
4403,2.0047202110290527,ANOMALY,0,1
4404,2.0052857398986816,ANOMALY,0,1
4405,2.0081043243408203,ANOMALY,0,1
4406,2.0081043243408203,ANOMALY,0,1
4407,2.0081043243408203,ANOMALY,0,1
4408,2.0081043243408203,ANOMALY,0,1
4409,2.0081043243408203,ANOMALY,0,1
4410,2.0081043243408203,ANOMALY,0,1
4411,2.0081043243408203,ANOMALY,0,1
4412,2.0081043243408203,ANOMALY,0,1
4413,2.0081043243408203,ANOMALY,0,1
4414,2.0081043243408203,ANOMALY,0,1
4415,2.0081043243408203,ANOMALY,0,1
4416,2.0081043243408203,ANOMALY,0,1
4417,2.0081043243408203,ANOMALY,0,1
4418,2.0081043243408203,ANOMALY,0,1
4419,2.0081043243408203,ANOMALY,0,1
4420,2.0081043243408203,ANOMALY,0,1
4421,2.0081043243408203,ANOMALY,0,1
4422,2.0081043243408203,ANOMALY,0,1
4423,2.0081043243408203,ANOMALY,0,1
4424,2.0081043243408203,ANOMALY,0,1
4425,2.0081043243408203,ANOMALY,0,1
4426,2.0081043243408203,ANOMALY,0,1
4427,2.0081043243408203,ANOMALY,0,1
4428,2.0081043243408203,ANOMALY,0,1
4429,2.0081043243408203,ANOMALY,0,1
4430,2.0081043243408203,ANOMALY,0,1
4431,2.0081043243408203,ANOMALY,0,1
4432,2.0081043243408203,ANOMALY,0,1
4433,2.0081043243408203,ANOMALY,0,1
4434,2.0081043243408203,ANOMALY,0,1
4435,2.0081043243408203,ANOMALY,0,1
4436,2.0081043243408203,ANOMALY,0,1
4437,2.0081043243408203,ANOMALY,0,1
4438,2.0081043243408203,ANOMALY,0,1
4439,2.0081043243408203,ANOMALY,0,1
4440,2.0081043243408203,ANOMALY,0,1
4441,2.0081043243408203,ANOMALY,0,1
4442,2.0081043243408203,ANOMALY,0,1
4443,2.0081043243408203,ANOMALY,0,1
4444,2.0081043243408203,ANOMALY,0,1
4445,2.0081043243408203,ANOMALY,0,1
4446,2.0081043243408203,ANOMALY,0,1
4447,2.0081043243408203,ANOMALY,0,1
4448,2.0081043243408203,ANOMALY,0,1
4449,2.0081043243408203,ANOMALY,0,1
4450,2.0081043243408203,ANOMALY,0,1
4451,2.0081043243408203,ANOMALY,0,1
4452,2.0081043243408203,ANOMALY,0,1
4453,2.0081043243408203,ANOMALY,0,1
4454,2.0081043243408203,ANOMALY,0,1
4455,2.0027456283569336,ANOMALY,0,1
4456,1.997941255569458,ANOMALY,0,1
4457,1.9931423664093018,ANOMALY,0,1
4458,1.988373875617981,ANOMALY,0,1
4459,1.9837135076522827,ANOMALY,0,1
4460,1.9792523384094238,ANOMALY,0,1
4461,1.975089430809021,ANOMALY,0,1
4462,1.9713389873504639,ANOMALY,0,1
4463,1.968146562576294,ANOMALY,0,1
4464,1.965670108795166,ANOMALY,0,1
4465,1.964011788368225,ANOMALY,0,1
4466,1.963147759437561,ANOMALY,0,1
4467,1.9629629850387573,ANOMALY,0,1
4468,1.963314175605774,ANOMALY,0,1
4469,1.964083194732666,ANOMALY,0,1
4470,1.965200662612915,ANOMALY,0,1
4471,1.966620683670044,ANOMALY,0,1
4472,1.9683080911636353,ANOMALY,0,1
4473,1.9702304601669312,ANOMALY,0,1
4474,1.9723563194274902,ANOMALY,0,1
4475,1.9746596813201904,ANOMALY,0,1
4476,1.9771174192428589,ANOMALY,0,1
4477,1.979709506034851,ANOMALY,0,1
4478,1.9824202060699463,ANOMALY,0,1
4479,1.985236406326294,ANOMALY,0,1
4480,1.988144874572754,ANOMALY,0,1
4481,1.991135835647583,ANOMALY,0,1
4482,1.9942007064819336,ANOMALY,0,1
4483,1.9973320960998535,ANOMALY,0,1
4484,2.0005228519439697,ANOMALY,0,1
4485,2.012089729309082,ANOMALY,0,1
4486,2.022561550140381,ANOMALY,0,1
4487,2.032668113708496,ANOMALY,0,1
4488,2.0424602031707764,ANOMALY,0,1
4489,2.0519051551818848,ANOMALY,0,1
4490,2.060939073562622,ANOMALY,0,1
4491,2.0694737434387207,ANOMALY,0,1
4492,2.0773818492889404,ANOMALY,0,1
4493,2.084479808807373,ANOMALY,0,1
4494,2.0905706882476807,ANOMALY,0,1
4495,2.0955848693847656,ANOMALY,0,1
4496,2.099647045135498,ANOMALY,0,1
4497,2.1029651165008545,ANOMALY,0,1
4498,2.1057379245758057,ANOMALY,0,1
4499,2.1080892086029053,ANOMALY,0,1
4500,2.110083818435669,ANOMALY,0,1
4501,2.111755609512329,ANOMALY,0,1
4502,2.1131057739257812,ANOMALY,0,1
4503,2.1140432357788086,ANOMALY,0,1
4504,2.1142385005950928,ANOMALY,0,1
4505,2.1114418506622314,ANOMALY,0,1
4506,2.1085097789764404,ANOMALY,0,1
4507,2.105461835861206,ANOMALY,0,1
4508,2.10231351852417,ANOMALY,0,1
4509,2.0990781784057617,ANOMALY,0,1
4510,2.0957677364349365,ANOMALY,0,1
4511,2.092391014099121,ANOMALY,0,1
4512,2.088956594467163,ANOMALY,0,1
4513,2.0854711532592773,ANOMALY,0,1
4514,2.0819404125213623,ANOMALY,0,1
4515,2.0783698558807373,ANOMALY,0,1
4516,2.0747628211975098,ANOMALY,0,1
4517,2.0711236000061035,ANOMALY,0,1
4518,2.0674550533294678,ANOMALY,0,1
4519,2.0637598037719727,ANOMALY,0,1
4520,2.0600409507751465,ANOMALY,0,1
4521,2.056300163269043,ANOMALY,0,1
4522,2.0525403022766113,ANOMALY,0,1
4523,2.0487635135650635,ANOMALY,0,1
4524,2.0449724197387695,ANOMALY,0,1
4525,2.0411696434020996,ANOMALY,0,1
4526,2.0373570919036865,ANOMALY,0,1
4527,2.028125524520874,ANOMALY,0,1
4528,2.025033473968506,ANOMALY,0,1
4529,2.0213587284088135,ANOMALY,0,1
4530,2.0177018642425537,ANOMALY,0,1
4531,2.008617639541626,ANOMALY,0,1
4532,2.0002810955047607,ANOMALY,0,1
4533,1.9922794103622437,ANOMALY,0,1
4534,1.9850250482559204,ANOMALY,0,1
4535,1.9871268272399902,ANOMALY,0,1
4536,1.9827783107757568,ANOMALY,0,1
4537,1.9856675863265991,ANOMALY,0,1
4538,1.988216757774353,ANOMALY,0,1
4539,1.9848490953445435,ANOMALY,0,1
4540,1.9825778007507324,ANOMALY,0,1
4541,1.9808356761932373,ANOMALY,0,1
4542,1.9795167446136475,ANOMALY,0,1
4543,1.9784644842147827,ANOMALY,0,1
4544,1.977506160736084,ANOMALY,0,1
4545,1.9765499830245972,ANOMALY,0,1
4546,1.9827206134796143,ANOMALY,0,1
4547,1.9881035089492798,ANOMALY,0,1
4548,1.9936481714248657,ANOMALY,0,1
4549,1.9995777606964111,ANOMALY,0,1
4550,1.9990105628967285,ANOMALY,0,1
4551,1.9993813037872314,ANOMALY,0,1
4552,1.999862551689148,ANOMALY,0,1
4553,2.00740909576416,ANOMALY,0,1
4554,2.0067896842956543,ANOMALY,0,1
4555,2.013472080230713,ANOMALY,0,1
4556,2.018787384033203,ANOMALY,0,1
4557,2.0235626697540283,ANOMALY,0,1
4558,2.0281660556793213,ANOMALY,0,1
4559,2.032902240753174,ANOMALY,0,1
4560,2.031327962875366,ANOMALY,0,1
4561,2.030492067337036,ANOMALY,0,1
4562,2.0295674800872803,ANOMALY,0,1
4563,2.0283782482147217,ANOMALY,0,1
4564,2.026888847351074,ANOMALY,0,1
4565,2.0251245498657227,ANOMALY,0,1
4566,2.0231945514678955,ANOMALY,0,1
4567,2.0212650299072266,ANOMALY,0,1
4568,2.0195460319519043,ANOMALY,0,1
4569,2.0182793140411377,ANOMALY,1,1
4570,2.0176546573638916,ANOMALY,1,1
4571,2.0177178382873535,ANOMALY,1,1
4572,2.0183775424957275,ANOMALY,1,1
4573,2.0194835662841797,ANOMALY,1,1
4574,2.020880699157715,ANOMALY,1,1
4575,2.02240252494812,ANOMALY,1,1
4576,2.023780107498169,ANOMALY,1,1
4577,2.0231826305389404,ANOMALY,1,1
4578,2.0253942012786865,ANOMALY,1,1
4579,2.027545690536499,ANOMALY,1,1
4580,2.029266119003296,ANOMALY,1,1
4581,2.0284364223480225,ANOMALY,1,1
4582,2.0277624130249023,ANOMALY,1,1
4583,2.027331590652466,ANOMALY,1,1
4584,2.027390718460083,ANOMALY,1,1
4585,2.02980899810791,ANOMALY,1,1
4586,2.030092239379883,ANOMALY,1,1
4587,2.0328879356384277,ANOMALY,1,1
4588,2.0351603031158447,ANOMALY,1,1
4589,2.034818172454834,ANOMALY,1,1
4590,2.034524917602539,ANOMALY,1,1
4591,2.034285306930542,ANOMALY,1,1
4592,2.034111261367798,ANOMALY,1,1
4593,2.034043550491333,ANOMALY,1,1
4594,2.0342094898223877,ANOMALY,1,1
4595,2.034952163696289,ANOMALY,1,1
4596,2.03835129737854,ANOMALY,1,1
4597,2.0416910648345947,ANOMALY,1,1
4598,2.044842481613159,ANOMALY,1,1
4599,2.04746675491333,ANOMALY,1,1
4600,2.04753041267395,ANOMALY,1,1
4601,2.047774314880371,ANOMALY,1,1
4602,2.0484578609466553,ANOMALY,1,1
4603,2.0514278411865234,ANOMALY,1,1
4604,2.05232572555542,ANOMALY,1,1
4605,2.0558340549468994,ANOMALY,1,1
4606,2.0592992305755615,ANOMALY,1,1
4607,2.0626747608184814,ANOMALY,1,1
4608,2.0658273696899414,ANOMALY,1,1
4609,2.068406105041504,ANOMALY,1,1
4610,2.068406105041504,ANOMALY,1,1
4611,2.068406105041504,ANOMALY,1,1
4612,2.068406105041504,ANOMALY,1,1
4613,2.068406105041504,ANOMALY,1,1
4614,2.068406105041504,ANOMALY,1,1
4615,2.068406105041504,ANOMALY,1,1
4616,2.068406105041504,ANOMALY,1,1
4617,2.068406105041504,ANOMALY,1,1
4618,2.068406105041504,ANOMALY,1,1
4619,2.068406105041504,ANOMALY,1,1
4620,2.068406105041504,ANOMALY,1,1
4621,2.068406105041504,ANOMALY,1,1
4622,2.068406105041504,ANOMALY,1,1
4623,2.068406105041504,ANOMALY,1,1
4624,2.068406105041504,ANOMALY,1,1
4625,2.068406105041504,ANOMALY,1,1
4626,2.068406105041504,ANOMALY,1,1
4627,2.068406105041504,ANOMALY,1,1
4628,2.068406105041504,ANOMALY,1,1
4629,2.068406105041504,ANOMALY,1,1
4630,2.068406105041504,ANOMALY,1,1
4631,2.068406105041504,ANOMALY,1,1
4632,2.068406105041504,ANOMALY,1,1
4633,2.068406105041504,ANOMALY,1,1
4634,2.068406105041504,ANOMALY,1,1
4635,2.068406105041504,ANOMALY,1,1
4636,2.068406105041504,ANOMALY,1,1
4637,2.068406105041504,ANOMALY,1,1
4638,2.068406105041504,ANOMALY,1,1
4639,2.068406105041504,ANOMALY,1,1
4640,2.068406105041504,ANOMALY,1,1
4641,2.068406105041504,ANOMALY,1,1
4642,2.068406105041504,ANOMALY,1,1
4643,2.068406105041504,ANOMALY,1,1
4644,2.068406105041504,ANOMALY,1,1
4645,2.068406105041504,ANOMALY,1,1
4646,2.068406105041504,ANOMALY,1,1
4647,2.068406105041504,ANOMALY,1,1
4648,2.068406105041504,ANOMALY,1,1
4649,2.068406105041504,ANOMALY,1,1
4650,2.068406105041504,ANOMALY,1,1
4651,2.068406105041504,ANOMALY,1,1
4652,2.068406105041504,ANOMALY,1,1
4653,2.068406105041504,ANOMALY,1,1
4654,2.068406105041504,ANOMALY,1,1
4655,2.068406105041504,ANOMALY,1,1
4656,2.068406105041504,ANOMALY,1,1
4657,2.068406105041504,ANOMALY,1,1
4658,2.068406105041504,ANOMALY,1,1
4659,2.068406105041504,ANOMALY,1,1
4660,2.068406105041504,ANOMALY,1,1
4661,2.068406105041504,ANOMALY,1,1
4662,2.0596582889556885,ANOMALY,1,1
4663,2.0606493949890137,ANOMALY,1,1
4664,2.0519862174987793,ANOMALY,1,1
4665,2.044076919555664,ANOMALY,1,1
4666,2.0363478660583496,ANOMALY,1,1
4667,2.0384256839752197,ANOMALY,1,1
4668,2.0302681922912598,ANOMALY,1,1
4669,2.023033380508423,ANOMALY,1,1
4670,2.01615834236145,ANOMALY,1,1
4671,2.0096495151519775,ANOMALY,1,1
4672,2.0139801502227783,ANOMALY,1,1
4673,2.0076143741607666,ANOMALY,1,1
4674,2.002558708190918,ANOMALY,1,1
4675,2.0091164112091064,ANOMALY,1,1
4676,2.0045342445373535,ANOMALY,1,1
4677,2.0122809410095215,ANOMALY,1,1
4678,2.01947021484375,ANOMALY,1,1
4679,2.026578903198242,ANOMALY,1,1
4680,2.033724308013916,ANOMALY,1,1
4681,2.0409421920776367,ANOMALY,1,1
4682,2.048069953918457,ANOMALY,1,1
4683,2.0548653602600098,ANOMALY,1,1
4684,2.061234474182129,ANOMALY,1,1
4685,2.067223072052002,ANOMALY,1,1
4686,2.072756767272949,ANOMALY,1,1
4687,2.0677154064178467,ANOMALY,1,1
4688,2.0732407569885254,ANOMALY,1,1
4689,2.067378282546997,ANOMALY,1,1
4690,2.071946144104004,ANOMALY,1,1
4691,2.0653581619262695,ANOMALY,1,1
4692,2.069411516189575,ANOMALY,1,1
4693,2.062547206878662,ANOMALY,1,1
4694,2.056398868560791,ANOMALY,1,1
4695,2.050412178039551,ANOMALY,1,1
4696,2.0446114540100098,ANOMALY,1,1
4697,2.049734354019165,ANOMALY,1,1
4698,2.0543274879455566,ANOMALY,1,1
4699,2.048609733581543,ANOMALY,1,1
4700,2.054868221282959,ANOMALY,1,1
4701,2.0498900413513184,ANOMALY,1,1
4702,2.0458829402923584,ANOMALY,1,1
4703,2.0533275604248047,ANOMALY,1,1
4704,2.049053907394409,ANOMALY,1,1
4705,2.0458126068115234,ANOMALY,1,1
4706,2.0430469512939453,ANOMALY,1,1
4707,2.040619134902954,ANOMALY,1,1
4708,2.038332939147949,ANOMALY,1,1
4709,2.0359461307525635,ANOMALY,1,1
4710,2.0332465171813965,ANOMALY,1,1
4711,2.030102014541626,ANOMALY,1,1
4712,2.0252833366394043,ANOMALY,1,1
4713,2.0224366188049316,ANOMALY,1,1
4714,2.0178537368774414,ANOMALY,1,1
4715,2.0137827396392822,ANOMALY,1,1
4716,2.0103368759155273,ANOMALY,1,1
4717,2.008845329284668,ANOMALY,1,1
4718,2.005685329437256,ANOMALY,1,1
4719,2.003049373626709,ANOMALY,1,1
4720,2.000952959060669,ANOMALY,1,1
4721,1.9995030164718628,ANOMALY,1,1
4722,1.9999445676803589,ANOMALY,1,1
4723,1.9986491203308105,ANOMALY,1,1
4724,1.9979429244995117,ANOMALY,1,1
4725,1.9991881847381592,ANOMALY,1,1
4726,1.9990118741989136,ANOMALY,1,1
4727,2.0010454654693604,ANOMALY,1,1
4728,2.0031654834747314,ANOMALY,1,1
4729,2.0053584575653076,ANOMALY,1,1
4730,2.0076088905334473,ANOMALY,1,1
4731,2.023247718811035,ANOMALY,1,1
4732,2.0244290828704834,ANOMALY,1,1
4733,2.0262627601623535,ANOMALY,1,1
4734,2.0281364917755127,ANOMALY,1,1
4735,2.029871702194214,ANOMALY,1,1
4736,2.031229019165039,ANOMALY,1,1
4737,2.0311107635498047,ANOMALY,1,1
4738,2.0324742794036865,ANOMALY,1,1
4739,2.0323870182037354,ANOMALY,1,1
4740,2.033729076385498,ANOMALY,1,1
4741,2.0335817337036133,ANOMALY,1,1
4742,2.034656524658203,ANOMALY,1,1
4743,2.0338869094848633,ANOMALY,1,1
4744,2.0330028533935547,ANOMALY,1,1
4745,2.032128095626831,ANOMALY,1,1
4746,2.031736373901367,ANOMALY,1,1
4747,2.0331389904022217,ANOMALY,1,1
4748,2.0343480110168457,ANOMALY,1,1
4749,2.0343332290649414,ANOMALY,1,1
4750,2.0356006622314453,ANOMALY,1,1
4751,2.0354127883911133,ANOMALY,1,1
4752,2.035576820373535,ANOMALY,1,1
4753,2.036879777908325,ANOMALY,1,1
4754,2.036616802215576,ANOMALY,1,1
4755,2.0363850593566895,ANOMALY,1,1
4756,2.0361788272857666,ANOMALY,1,1
4757,2.035994052886963,ANOMALY,1,1
4758,2.0219736099243164,ANOMALY,1,1
4759,2.008873462677002,ANOMALY,1,1
4760,2.010512113571167,ANOMALY,1,1
4761,2.0114645957946777,ANOMALY,1,1
4762,2.0123119354248047,ANOMALY,1,1
4763,2.0131609439849854,ANOMALY,1,1
4764,1.9997693300247192,ANOMALY,1,1
4765,2.001863479614258,ANOMALY,1,1
4766,2.0033812522888184,ANOMALY,1,1
4767,2.0048089027404785,ANOMALY,1,1
4768,2.006239175796509,ANOMALY,1,1
4769,2.0077366828918457,ANOMALY,1,1
4770,2.0093820095062256,ANOMALY,1,1
4771,2.011305570602417,ANOMALY,1,1
4772,2.0136566162109375,ANOMALY,1,1
4773,2.0164072513580322,ANOMALY,1,1
4774,2.0191919803619385,ANOMALY,1,1
4775,2.0216472148895264,ANOMALY,1,1
4776,2.023764133453369,ANOMALY,1,1
4777,2.025765895843506,ANOMALY,1,1
4778,2.0278637409210205,ANOMALY,1,1
4779,2.030069351196289,ANOMALY,1,1
4780,2.032306432723999,ANOMALY,1,1
4781,2.0351521968841553,ANOMALY,1,1
4782,2.036285638809204,ANOMALY,1,1
4783,2.0372416973114014,ANOMALY,1,1
4784,2.038071632385254,ANOMALY,1,1
4785,2.0388002395629883,ANOMALY,1,1
4786,2.0394439697265625,ANOMALY,1,1
4787,2.0400161743164062,ANOMALY,1,1
4788,2.0405282974243164,ANOMALY,1,1
4789,2.040989637374878,ANOMALY,1,1
4790,2.027316093444824,ANOMALY,1,1
4791,2.0145280361175537,ANOMALY,1,1
4792,2.002082109451294,ANOMALY,1,1
4793,1.9899243116378784,ANOMALY,1,1
4794,1.9780631065368652,ANOMALY,1,1
4795,1.9665238857269287,ANOMALY,1,1
4796,1.9707107543945312,ANOMALY,1,1
4797,1.9588814973831177,ANOMALY,1,1
4798,1.9479057788848877,ANOMALY,1,1
4799,1.9373753070831299,ANOMALY,1,1
4800,1.9272129535675049,ANOMALY,1,1
4801,1.9173883199691772,ANOMALY,1,1
4802,1.9078984260559082,ANOMALY,1,1
4803,1.8987624645233154,ANOMALY,1,1
4804,1.890018343925476,ANOMALY,1,1
4805,1.8817259073257446,ANOMALY,1,1
4806,1.8739428520202637,ANOMALY,1,1
4807,1.8666595220565796,ANOMALY,1,1
4808,1.8598048686981201,ANOMALY,1,1
4809,1.854270577430725,ANOMALY,1,1
4810,1.8500863313674927,ANOMALY,1,1
4811,1.8462648391723633,ANOMALY,1,1
4812,1.8425898551940918,ANOMALY,1,1
4813,1.8388190269470215,ANOMALY,1,1
4814,1.8350862264633179,ANOMALY,1,1
4815,1.832184910774231,ANOMALY,1,1
4816,1.8296951055526733,ANOMALY,1,1
4817,1.8463963270187378,ANOMALY,1,1
4818,1.8436082601547241,ANOMALY,1,1
4819,1.8413939476013184,ANOMALY,1,1
4820,1.8394981622695923,ANOMALY,1,1
4821,1.8378098011016846,ANOMALY,1,1
4822,1.8553292751312256,ANOMALY,1,1
4823,1.8528921604156494,ANOMALY,1,1
4824,1.8508861064910889,ANOMALY,1,1
4825,1.8490970134735107,ANOMALY,1,1
4826,1.8474279642105103,ANOMALY,1,1
4827,1.8458255529403687,ANOMALY,1,1
4828,1.8635731935501099,ANOMALY,1,1
4829,1.8801876306533813,ANOMALY,1,1
4830,1.895985722541809,ANOMALY,1,1
4831,1.8922725915908813,ANOMALY,1,1
4832,1.9079160690307617,ANOMALY,1,1
4833,1.9037163257598877,ANOMALY,1,1
4834,1.9184091091156006,ANOMALY,1,1
4835,1.9131791591644287,ANOMALY,1,1
4836,1.9081432819366455,ANOMALY,1,1
4837,1.9031928777694702,ANOMALY,1,1
4838,1.8981642723083496,ANOMALY,1,1
4839,1.8927630186080933,ANOMALY,1,1
4840,1.9079010486602783,ANOMALY,1,1
4841,1.9029771089553833,ANOMALY,1,1
4842,1.8985910415649414,ANOMALY,1,1
4843,1.8946515321731567,ANOMALY,1,1
4844,1.890978217124939,ANOMALY,1,1
4845,1.8873772621154785,ANOMALY,1,1
4846,1.8815876245498657,ANOMALY,1,1
4847,1.8768255710601807,ANOMALY,1,1
4848,1.871636152267456,ANOMALY,1,1
4849,1.8663750886917114,ANOMALY,1,1
4850,1.8613377809524536,ANOMALY,1,1
4851,1.8565571308135986,ANOMALY,1,1
4852,1.8520324230194092,ANOMALY,1,1
4853,1.8478100299835205,ANOMALY,1,1
4854,1.8631706237792969,ANOMALY,1,1
4855,1.8590410947799683,ANOMALY,1,1
4856,1.8747038841247559,ANOMALY,1,1
4857,1.8705153465270996,ANOMALY,1,1
4858,1.8666355609893799,ANOMALY,1,1
4859,1.8628889322280884,ANOMALY,1,1
4860,1.8594279289245605,ANOMALY,1,1
4861,1.8755792379379272,ANOMALY,1,1
4862,1.871877908706665,ANOMALY,1,1
4863,1.8687071800231934,ANOMALY,1,1
4864,1.8658925294876099,ANOMALY,1,1
4865,1.8633842468261719,ANOMALY,1,1
4866,1.8612074851989746,ANOMALY,1,1
4867,1.8576754331588745,ANOMALY,1,1
